#property,areaCode,areaNumber,confidential,confidentialInformation,totalArea,cityCode,cityName,townName,50SquareMetersOrLess,75SquareMetersOrLess,150SquareMetersOrLess,500SquareMetersOrLess,1500SquareMetersOrLess,3000SquareMetersOrLess,3000SquareMetersOrMore,unknown,averageArea
141,37201090002,3,,,282713.24,37201,高松市,木太町２区,5872.19,26032.13,92272.09,81524.17,39592.99,13463.13,23956.54,,150.1397982
142,37201090003,3,,,139157.22,37201,高松市,木太町３区,2821.84,8222.44,35610.84,34969.77,22530.56,17519.9,17481.87,,187.7965182
143,37201090004,3,,,157921.64,37201,高松市,木太町４区,1302.97,4283.56,26234.55,40415.15,25165.45,23187.53,37332.43,,277.0555088
144,37201090005,3,,,100882.62,37201,高松市,木太町５区,1033.84,1494.55,13694.36,19998.33,8100.22,27772.67,28788.65,,335.158206
145,37201090006,3,,,389654.92,37201,高松市,木太町６区,3142.41,12449.45,67692.08,93399.67,88708.78,67821.26,56441.27,,263.8151117
146,37201090007,3,,,360615.27,37201,高松市,木太町７区,6587.59,24951.59,167659.94,107379.49,33542.85,17344.15,3149.66,,132.9212201
147,37201090008,3,,,213714.78,37201,高松市,木太町８区,4128.32,16126.04,67000.96,62547.46,37489.21,7021.07,19401.72,,155.3159738
148,37201090009,3,,,241516.23,37201,高松市,木太町９区,4447.65,21940.29,91540.56,84201.98,28337.29,7620.81,3427.65,,137.2251307
149,372010910,2,,,561035.91,37201,高松市,春日町,6588.7,16387.88,113552.22,188171.9,83207.84,27719.16,125408.21,,227.1400445
150,372010920,2,,,450316.23,37201,高松市,新田町,12219.31,20698.59,139860.75,159472.78,51183.89,25318.21,41562.7,,157.8395478
151,37201093100,3,,,857767.16,37201,高松市,高松町,23105.57,50324.58,392726.87,241748.13,86890.67,26713.41,36257.93,,133.7752901
152,37201093100,3,,,857767.16,37201,高松市,高松町,23105.57,50324.58,392726.87,241748.13,86890.67,26713.41,36257.93,,133.7752901
153,372010940,2,,,284106.33,37201,高松市,屋島東町,12168.43,14001.28,154532.75,88650.15,4898.66,6484.73,3370.33,,116.4847601
154,372010950,2,,,117912.69,37201,高松市,屋島中町,4940.82,10580.41,54282.42,31699.78,5396.77,4181.53,6830.96,,120.0740224
155,37201096100,3,,,1069443.46,37201,高松市,屋島西町,18012.49,44603.38,299346.44,237630.18,108165.02,119362.93,242323.02,,201.0232068
156,37201096100,3,,,1069443.46,37201,高松市,屋島西町,18012.49,44603.38,299346.44,237630.18,108165.02,119362.93,242323.02,,201.0232068
157,372010970,2,,,124713.13,37201,高松市,前田西町,5398.23,9818.48,44793.94,45459.63,7285.15,11957.7,0,,126.2278644
158,372010980,2,,,157621.39,37201,高松市,前田東町,6005.35,12143.81,51440.58,63792.83,11010.27,13228.55,0,,135.6466351
159,372010990,2,,,88627.82,37201,高松市,亀田町,4759.17,9447.13,36204.19,28284.57,3431.75,6501.01,0,,112.1871139
160,372011000,2,,,281974.08,37201,高松市,元山町,6879.48,19284.17,107181.99,109531.54,29786.91,6165.93,3144.06,,135.8256647
161,372011010,2,,,280491.86,37201,高松市,東山崎町,7037.75,21746.87,95602.56,109791.15,25478.27,17082.11,3753.15,,139.8961895
162,372011020,2,,,116738.77,37201,高松市,下田井町,2745.71,9154.39,41464.3,54763.04,6276.37,2334.96,0,,131.7593341
163,372011030,2,,,665499.65,37201,高松市,林町,8016.96,14109.73,138874,299474.75,90327.4,55065.09,59631.72,,208.8825016
164,372011040,2,,,222499.44,37201,高松市,六条町,6562.93,13478.57,69526.55,104016.82,15882.37,13032.2,0,,140.2896847
165,372011050,2,,,157873.66,37201,高松市,上林町,2054.07,3079.15,41331.44,95460.5,15948.5,0,0,,162.9243137
166,372011060,2,,,389618.04,37201,高松市,三谷町,13678.64,23151.36,124768.27,164704.95,24469.97,28693.16,10151.69,,139.8485427
167,372011070,2,,,297193.33,37201,高松市,多肥下町,2808.44,6590.81,66589.67,116361.08,40089.86,7961.27,56792.2,,216.4554479
168,372011080,2,,,488135.43,37201,高松市,多肥上町,9353.67,21394.91,193427.58,210859.58,29370.88,7212.95,16515.86,,142.6045662
169,372011090,2,,,117228.84,37201,高松市,出作町,3259.28,3897.35,39286.51,62926.87,6180.18,1678.65,0,,141.0696029
170,37201110100,3,,,557840.56,37201,高松市,仏生山町,18195.84,36690.17,211744.58,246071.38,36547.57,0,8591.02,,128.712635
